city_id,latitude,longitude,city,country
0zyffj-y,6.1314926,43.107464,Hyères,France
cSJgAl5E,8.698279,46.059692,Cannobio,Italy
jg4mvf65,-81.4035,44.422497,Saugeen Shores,Canada
ZGje7a3N,12.386984,42.45744,Orte,Italy
UoS35HHY,11.875492,54.765423,Nykøbing Falster,Denmark
kGSkGwQN,55.64676,-21.324617,Saint Joseph,Réunion
gqY5xP0K,-81.927795,45.980465,Little Current,Canada
81ejjJPk,1.5218354,42.506317,Andorra la Vella,Andorra
o2kc3WHA,13.71537,42.82593,Sant'Egidio alla Vibrata,Italy
9rdayLnB,5.584151,52.14019,Barneveld,Netherlands
YTvMXlml,-2.765835,48.51418,Saint-Brieuc,France
Fp3zEsyz,21.999119,50.041187,Rzeszów,Poland
8RK2Rtcg,22.977459,37.975903,Loutraki,Greece
WGomqy8U,174.77623,-41.28646,Wellington,New Zealand
prezbWFV,22.419125,39.639023,Larissa,Greece
NDUIFL1V,5.8104806,49.685135,Arlon,Belgium
dWup7J8F,-48.61781,-27.096067,Itapema SC,Brazil
9yv3rzFw,56.86485,24.153915,Saham,Oman
agG90_pK,-0.612333,51.7094,Chesham,United Kingdom
F8f5xz9e,-44.891644,-20.145126,Divinópolis MG,Brazil
MzHtPr78,8.985815,45.55507,Nerviano,Italy
At1TuScn,-58.175568,-26.185778,Formosa,Argentina
dL2W1coX,-3.729711,56.70436,Pitlochry,United Kingdom
HBKYkmKy,11.6742735,48.2259,Ismaning,Germany
TMLFSCsR,-71.07728,42.776203,Haverhill MA,United States
MjIMRhsS,10.395053,63.430515,Trondheim,Norway
jEdzAA3c,16.322834,38.559784,Serra San Bruno,Italy
qMhg8A3G,13.571428,41.21073,Gaeta,Italy
ulpVjksk,9.692985,45.05262,Piacenza,Italy
QEg58n6X,-42.97562,-22.416956,Teresópolis RJ,Brazil
TQAY5eAX,23.251968,50.723087,Zamość,Poland
96vuciQA,11.627624,52.120533,Magdeburg,Germany
NVyzQqpT,5.74113,51.14552,Kinrooi,Belgium
UX5LkhHD,-79.955315,37.116806,Boones Mill VA,United States
DKxDobYF,7.447447,46.947975,Bern,Switzerland
wI8Mm0AD,12.239712,41.77354,Fiumicino,Italy
NlgKNNBk,13.431947,48.56674,Passau,Germany
WIG6xc4A,-58.39173,-34.74461,Banfield,Argentina
YBsBdfH8,-74.25928,40.65273,Roselle NJ,United States
5XCQrw0W,78.70467,10.790483,Tiruchirappalli,India
8QIijYhD,9.479746,51.31271,Kassel,Germany
5ptJD0Li,16.253736,39.298264,Cosenza,Italy
DzWWM7L9,14.297387,45.966583,Vrhnika,Slovenia
UW3yMBSY,-79.955894,39.629524,Morgantown WV,United States
4KoX5qL8,18.610752,45.772865,Beli Manastir,Croatia
NUzDQrWE,4.788842,7.945211,Ota,Nigeria
6vnunlMG,-64.44575,45.072342,New Minas,Canada
2O5E70p9,13.772663,42.889034,Spinetoli,Italy
sqawlQKH,-0.9781303,51.454266,Reading,United Kingdom
3yHHr0GX,-107.91448,30.412453,Nuevo Casas Grandes Municipality,Mexico
e9CRJHee,-80.39727,27.638643,Vero Beach FL,United States
qJ7EGNTP,3.3514862,6.601838,Ikeja,Nigeria
3MErqUwQ,-75.07601,38.720947,Rehoboth Beach DE,United States
iVIDUeAb,-74.11431,40.668713,Bayonne NJ,United States
zaed3D59,5.0727015,52.49687,Volendam,Netherlands
leKl2aAL,-84.09072,9.928069,San José,Costa Rica
1D28oGKB,-44.282906,-2.53911,São Luís MA,Brazil
VLkNBHGC,-67.829704,-38.976284,Allen,Argentina
uhPx3klw,-3.023009,53.38999,Birkenhead,United Kingdom
yL1UjZor,-72.75626,44.337822,Waterbury VT,United States
2iiDMABo,-64.73333,18.333332,Saint John,U.S. Virgin Islands
y42nMv8D,4.91434,51.08995,Westerlo,Belgium
GbCsevXf,2.444997,44.930954,Aurillac,France
YVAaxAqw,10.907859,43.930347,Pistoia,Italy
0fVPO2JD,-3.342314,51.600773,Pontypridd,United Kingdom
0AVyR0QK,130.84564,-12.46344,Darwin,Australia
x0vbTU61,-81.519005,41.081444,Akron OH,United States
I4aPkOIO,-81.561516,39.266743,Parkersburg WV,United States
IvTsWpxk,7.3458624,53.58597,Großheide,Germany
C9GrHjTD,73.18122,22.30716,Vadodara,India
q6zEIbfn,-2.6817918,42.859165,Vitoria-Gasteiz,Spain
9EhG0GlL,-80.97606,8.088494,Santiago,Panama
KYyJIWEh,-50.919662,-17.792744,Rio Verde GO,Brazil
BXN3aywD,-85.834435,41.58227,Goshen IN,United States
wYe06dR5,8.996824,44.5357,Casella,Italy
LGQGpF4i,20.69058,53.82999,Barczewo,Poland
MdgO6jvZ,20.950916,64.750244,Skellefteå,Sweden
DJvMUXEV,31.03351,-17.825165,Harare,Zimbabwe
hca2qfCU,-73.75623,42.65258,Albany NY,United States
m29Y1w9f,-52.462215,-23.082123,Paranavaí PR,Brazil
5Em7JQ9y,6.6725273,52.934788,Grolloo,Netherlands
QZRUbapj,18.165138,45.762142,Donji Miholjac,Croatia
0XRGjsJK,-88.29389,42.58194,Slades Corners WI,United States
okw_CDna,10.755707,48.180035,Schwabmünchen,Germany
tGPkcoGG,4.6312246,52.20188,Roelofarendsveen,Netherlands
ceQnmu6t,-71.25194,-29.90267,La Serena,Chile
7lVpQdna,-74.587654,40.540936,Manville NJ,United States
6TGAgnze,-2.945368,53.515694,Maghull,United Kingdom
Cl0vMPpV,-1.3910966,54.910397,Sunderland,United Kingdom
9c4OUVsd,75.72165,29.149187,Hisar,India
-1QCMvwk,-112.18599,33.53865,Glendale AZ,United States
7O3qZHv8,79.861244,6.9270787,Colombo,Sri Lanka
KobJkwBa,-94.97131,29.368567,La Marque TX,United States
pCuAJjGA,-122.122185,37.126057,Boulder Creek CA,United States
4ECrYJMw,17.12711,39.08079,Crotone,Italy
ay5mSDjm,-91.16816,30.588243,Baker LA,United States
21bnlWpD,-117.867836,33.745575,Santa Ana CA,United States
KE6IiBJQ,2.236322,44.306225,Rieupeyroux,France
HPTorI_5,9.405448,45.530758,Gorgonzola,Italy
tSHdmjbO,-7.863881,42.33579,Ourense,Spain
WYahc0tS,12.841145,47.42739,Saalfelden,Austria
J3W8CmeW,-4.6323066,36.596775,Mijas,Spain
nhWFwnUK,9.531986,46.850784,Chur,Switzerland
GvAyRHV9,5.8388677,53.094948,Grou,Netherlands
HBL2baI_,-43.41939,-22.809849,Nilópolis RJ,Brazil
ZZlGsxks,-64.05426,44.642643,Hubbards,Canada
6hiPLx9v,56.755768,59.67203,Solikamsk,Russia
30FtI5aY,-79.0059,-2.9001286,Cuenca,Ecuador
d3c3A2Da,-61.284542,10.631942,Arima,Trinidad and Tobago
wL_Y8wzn,-79.1214,33.4332,Pawleys Island SC,United States
86u03iuJ,11.7902155,45.069813,Rovigo,Italy
J89CLIwB,-56.135468,-15.650513,Várzea Grande MT,Brazil
FKjFlnHA,-73.212074,44.475883,Burlington VT,United States
STGhEqeE,-93.60911,41.600544,Des Moines IA,United States
NutY4Aty,1.297355,52.630886,Norwich,United Kingdom
70nCtl2p,-122.04383,37.59339,Union City CA,United States
lSIpIkIA,11.535421,45.54548,Vicenza,Italy
PLWyRaVF,10.555897,43.675915,Cascina,Italy
4k0B628q,-76.495026,3.545337,Yumbo,Colombia
6T3L7HzI,-97.7278,31.117119,Killeen TX,United States
Qi1hJnyt,27.2122,35.507572,Karpathos,Greece
0XHqwYRE,-83.2321,33.080143,Milledgeville GA,United States
Bnv4z8hD,14.733936,42.044003,San Salvo,Italy
1iuJFsWs,-124.104065,46.89009,Westport WA,United States
p4aTNkLB,19.058384,49.822376,Bielsko-Biała,Poland
6nPouWk1,17.117119,40.96736,Conversano,Italy
UgmhAeX1,44.529003,-12.263206,Domoney,Comoros
FuZ1HHeW,-83.91619,9.863809,Cartago,Costa Rica
XO3qD7JF,6.149482,62.47223,Ålesund,Norway
FHNHNjp3,-1.339775,52.0629,Banbury,United Kingdom
ft-scm0o,-121.36442,38.716686,Antelope CA,United States
5njjNzRB,-8.112023,40.72318,Vouzela,Portugal
oF5m4eCu,-56.233845,-34.748608,La Paz,Uruguay
bB0qp7Bu,-4.064323,55.67563,Strathaven,United Kingdom
Tvbo1F5C,169.37238,-45.232815,Alexandra,New Zealand
na211DEC,-84.176636,42.997807,Owosso MI,United States
JKWHNrK0,171.74857,-43.908382,Ashburton,New Zealand
EcszHkMK,83.76978,53.35478,Barnaul,Russia
sF1lWiDC,-3.823812,57.19449,Aviemore,United Kingdom
wqNQ7d4U,15.893642,41.265617,Cerignola,Italy
GBjMXOkQ,-8.942708,39.33844,Rio Maior,Portugal
Arf8VzNR,58.544056,51.214523,Orsk,Russia
4lCTyMKO,5.2793365,52.053875,Driebergen-Rijsenburg,Netherlands
ZGhw6_-v,22.357573,46.667454,Beiuș,Romania
7iFtzZLE,-44.465862,-4.520194,Lima Campos MA,Brazil
0A8Gd8kk,17.807758,43.343777,Mostar,Bosnia and Herzegovina
em4bPfwu,12.447281,43.93559,Città di San Marino,San Marino
6XAGBoL5,-86.53502,16.323965,Coxen Hole,Honduras
N0F5p6Im,-86.31497,32.538746,Elmore AL,United States
CHxX5Lqj,11.65,48.25,Garching bei München,Germany
mK3w6axG,-73.71234,43.42618,Lake George NY,United States
1yg6UZc2,-0.887126,52.766403,Melton Mowbray,United Kingdom
OgdunnVB,-88.11048,42.554237,Salem Lakes WI,United States
HsUHqrdp,2.304768,48.904526,Clichy,France
QQfoikLw,-80.24422,36.09986,Winston-Salem NC,United States
0qK-ygaL,-75.9928,2.65474,Paez,Colombia
aBuELRc5,-84.294655,37.747856,Richmond KY,United States
9IiZq2V3,18.060488,40.269638,Copertino,Italy
LAtll1dX,6.668492,52.367027,Almelo,Netherlands
HVOfpKbr,-83.27849,30.832703,Valdosta GA,United States
BAOQf94z,4.9742937,50.943916,Bekkevoort,Belgium
z4qS8tcm,-89.80842,33.769005,Grenada MS,United States
MEnRynVx,16.120085,39.55501,San Marco Argentano,Italy
Yj52YFx4,6.129384,45.899246,Annecy,France
cZp7bxDp,11.509631,45.875668,Asiago,Italy
QnRrPoEj,38.036934,55.917038,Shchyolkovo,Russia
PYGTIIfF,-77.355415,25.047983,Nassau,The Bahamas
dikuYJ5s,0.337881,53.146404,Skegness,United Kingdom
9PicKd5Y,4.196967,51.989105,Naaldwijk,Netherlands
YBnZP8gy,-62.215736,16.706524,Plymouth,Montserrat
Vpxy4hFh,12.018968,55.971806,Frederiksværk,Denmark
tD_k_zZr,7.243036,47.62039,Altkirch,France
X9CiN96e,-1.732179,53.016624,Ashbourne,United Kingdom
w1Wiki0r,15.171009,45.801083,Novo Mesto,Slovenia
S9w1zgJD,-86.630264,33.34011,Chelsea AL,United States
4l4DNAWz,-72.307434,18.594395,Port-au-Prince,Haiti
EJ081eH6,121.56543,25.032963,Taipei,Taiwan
IyGzb1zB,-84.503716,38.040585,Lexington KY,United States
lTP0Zrpi,0.5145745,51.38987,Rochester,United Kingdom
sfEBIvGk,-72.65065,41.56232,Middletown CT,United States
FSfIk8F8,-117.93895,34.068623,West Covina CA,United States
xB52wlA8,-0.32686085,53.766888,Hull,United Kingdom
QFBnTiiU,-1.1785016,44.652298,Arcachon,France
m73fNmcT,-1.514699,43.481403,Anglet,France
DcOHCPTW,-82.81212,39.954784,Reynoldsburg OH,United States
XMCVYk5C,-82.55148,35.59506,Asheville NC,United States
z600BlwD,-4.9286165,55.753586,Millport,United Kingdom
3x3ASHrR,-51.536472,-21.487206,Dracena SP,Brazil
yYtClEBp,12.101624,49.01343,Regensburg,Germany
BEF1ZZbI,-90.04898,35.149536,Memphis TN,United States
ljHTNYsC,27.914734,43.21405,Varna,Bulgaria
mRJQnDs0,-77.04692,38.804836,Alexandria VA,United States
7iLQCGoR,-16.315907,28.4874,San Cristóbal de La Laguna,Spain
0PBC9GhO,-77.2497,38.658173,Woodbridge VA,United States
7hpWO6ku,-87.26108,41.600964,Gary IN,United States
gEARzYoE,4.23244,50.95842,Merchtem,Belgium
2dTXqWng,4.5415,50.42994,Farciennes,Belgium
EWGBMV9d,-91.77153,37.948544,Rolla MO,United States
NN-T80W0,9.203007,45.354614,Pieve Emanuele,Italy
6Lqas88t,-82.81084,39.995052,Blacklick OH,United States
3eAVG6Mm,169.1321,-44.703182,Wanaka,New Zealand
04JUfEbC,172.96715,-43.805206,Akaroa,New Zealand
FBmStNaI,12.701475,42.950867,Foligno,Italy
EpDyRTXG,-44.451336,-22.470966,Resende RJ,Brazil
BUo5uU28,16.590511,43.20204,Rudina,Croatia
W885WCfL,22.082355,48.218117,Kisvárda,Hungary
aIq09PEZ,-122.9543,46.716213,Centralia WA,United States
3w1pqgsp,-70.3002,41.70032,Barnstable MA,United States
wcVkh6hE,-9.399475,38.704018,Estoril,Portugal
jqsGPViv,-75.716324,39.449554,Middletown DE,United States
s1HAgZUo,-7.913502,38.57143,Évora,Portugal
vQluRiMT,-83.030205,42.58031,Sterling Heights MI,United States
bwTKGnwf,80.19886,7.080328,Waharaka,Sri Lanka
VFTc5C1k,19.890339,44.274315,Valjevo,Serbia
3sqvBcjj,-73.93957,42.814243,Schenectady NY,United States
Aywc9mx3,-95.26215,29.99883,Humble TX,United States
VPE2uHVn,34.54548,46.029472,Chonhar,Ukraine
KV7yz8fw,-71.53745,-16.409048,Arequipa,Peru
mY0bYbbt,-0.8084,51.815605,Aylesbury,United Kingdom
TpSA2DAG,-3.1479766,51.84985,Llangattock,United Kingdom
5QT1MAqm,20.11431,46.0245,Novi Kneževac,Serbia
8YkOOOsz,-76.79525,39.36733,Randallstown MD,United States
JnOOzKSx,-1.3231139,51.40141,Newbury,United Kingdom
tklD9Tx0,151.95067,-27.559822,Toowoomba City,Australia
h4Hn-Vpp,21.239311,49.00183,Prešov,Slovakia
aWv4f_sT,-15.5725,27.925556,San Bartolomé de Tirajana,Spain
f2GiP5-K,-3.576945,51.504288,Bridgend,United Kingdom
VXC7iQZp,34.622826,31.311337,Ofakim,Israel
2UcgvwBL,5.623923,51.66311,Uden,Netherlands
wilwngxp,25.729391,66.503944,Rovaniemi,Finland
byfQa7QP,-48.68466,-26.633144,Barra Velha SC,Brazil
vNNhOi4J,9.953355,49.791306,Würzburg,Germany
DIlWBUQt,-77.03687,38.907192,Washington DC,United States
hvP-2qy0,-85.8141,30.773245,Caryville FL,United States
1wMYSjPZ,-43.929943,-19.787882,Santa Luzia MG,Brazil
DRLU5d5D,115.75505,-32.052,Fremantle,Australia
rvofcQ2M,2.7744057,39.54096,S'Aranjassa,Spain
XBPdKF7c,-62.717693,17.302607,Basseterre,Saint Kitts and Nevis
lInCFBpH,-0.8890853,41.648823,Zaragoza,Spain
6bchsGJL,6.495947,51.866146,Dinxperlo,Netherlands
gWSqfDDu,34.8019,30.610203,Mitzpe Ramon,Israel
Rj9_XtPD,-2.500958,51.825302,Cinderford,United Kingdom
dRenJsWy,-73.40957,41.482594,Brookfield CT,United States
PNJRDhft,11.04116,44.678875,Nonantola,Italy
nkT6moZw,4.3988185,51.91696,Schiedam,Netherlands
9JDZmwK4,152.15239,-32.659595,Tea Gardens,Australia
bWJh7TNg,19.94498,50.06465,Kraków,Poland
QuIHIK5w,-0.6512823,38.085148,Guardamar del Segura,Spain
ZALE0LU3,20.008648,51.531193,Tomaszów Mazowiecki,Poland
6D4A3tDh,-98.93472,29.723143,Pipe Creek TX,United States
tAB86HDw,-2.59695,53.390045,Warrington,United Kingdom
1N8GRqC6,-81.76206,36.881504,Saltville VA,United States
J9rS9Sdf,-98.58091,38.355568,Ellinwood KS,United States
qiG8lR9f,-83.808815,39.924225,Springfield OH,United States
nlT49pqD,-51.30477,-30.300278,Barra do Ribeiro RS,Brazil
0EqrQN_M,8.515603,47.523415,Hochfelden,Switzerland
7OhIzAlp,-84.19858,34.028927,Johns Creek GA,United States
FfmVS0wp,-105.28501,36.39309,Angel Fire NM,United States
0uQ1GgkK,11.063297,44.88636,Mirandola,Italy
7qHps23S,-62.266346,-38.71832,Bahía Blanca,Argentina
kONHiUSd,-66.93426,18.470959,Quebradillas,Puerto Rico
5QRthEKJ,-121.89468,36.60024,Monterey CA,United States
VwUwLxw5,6.737034,43.43315,Fréjus,France
S3WlRr0l,11.035504,46.36451,Cles,Italy
KemSHKDe,7.524186,45.09293,Alpignano,Italy
5poR6yYe,-55.176704,5.8312016,Paramaribo,Suriname
rKZS7N5L,74.797035,34.08403,Srinagar,India
Pp0WXCMB,-118.19567,50.998116,Revelstoke,Canada
HSQWKDp9,-70.567444,-33.408295,Las Condes,Chile
4yPBKQXS,-76.69085,3.658519,Dagua,Colombia
YGl9wC17,-73.35142,46.274025,Saint-Gabriel de Brandon,Canada
dSa32Mmi,57.434444,23.442528,Rustaq,Oman
9DSxZqqA,-61.379356,15.309168,Roseau,Dominica
74LDYTCI,18.995955,44.693974,Ugljevik,Bosnia and Herzegovina
K9OntsX4,-61.157818,-32.857185,Carcarañá,Argentina
wRS9NQGX,-25.680586,37.74283,Ponta Delgada,Azores
znLDmNsC,-8.330387,41.205166,Paredes,Portugal
I1Q4Xkw6,123.60703,-10.177199,Kupang,Indonesia
79w2I3he,-1.310142,51.059772,Winchester,United Kingdom
QeJ5iujO,4.7619386,51.402187,Hoogstraten,Belgium
B1gznHGv,-48.844738,-24.511309,Apiaí SP,Brazil
3nRMyxgB,18.16143,40.011356,Casarano,Italy
RkOn4XlN,-79.46476,0.3268809,Quininde,Ecuador
hphkfwcQ,8.326599,47.46595,Wettingen,Switzerland
qboKNca8,37.134262,36.202106,Aleppo,Syria
dtXmnNJ9,65.52502,57.161297,Tyumen,Russia
GTLpxfsQ,-105.270546,40.014984,Boulder CO,United States
kemCgIBF,12.903597,41.467567,Latina,Italy
czMllRiQ,-27.064697,38.733917,Praia da Vitória,Azores
DGOkTMNp,-9.381659,38.802868,Sintra,Portugal
wzDGocdH,-72.68016,19.451149,Gonaives,Haiti
n1lI0ZRO,-81.14871,37.972332,Oak Hill WV,United States
BwDePSO1,25.350622,43.61835,Svishtov,Bulgaria
xKaC0mlq,36.821945,-1.2920659,Nairobi,Kenya
ZWXk3dSV,-75.75012,4.566637,Montenegro,Colombia
QwJELu4H,11.330757,43.31881,Siena,Italy
3zDUtXlZ,14.21609,42.461792,Pescara,Italy
g2sxxXen,-1.998738,46.902737,Saint-Gervais,France
DoBvAHDk,-83.653824,41.562828,Maumee OH,United States
LXKQqoJ0,-71.97008,42.13565,Charlton MA,United States
LBzfc_CP,10.923146,44.739643,Soliera,Italy
X3DSwHLj,-45.124195,-20.47193,Itapecerica MG,Brazil
sVF3AUm2,10.00088,53.699306,Norderstedt,Germany
rNVD9Ipf,-71.09138,-34.434944,San Vicente de Tagua Tagua,Chile
pHUI5z2A,170.97041,-45.09751,Oamaru,New Zealand
e5bBqsAj,3.35335,50.85374,Deerlijk,Belgium
ceRAFERw,-64.77823,46.08782,Moncton,Canada
kmozFNuU,-81.491486,31.149952,Brunswick GA,United States
Buxo1hSA,123.7438,13.139062,Legazpi City,Philippines
bYvkQHxU,-88.81839,33.4504,Starkville MS,United States
Q7aTbRg0,18.516273,53.965614,Starogard Gdański,Poland
xvQs041n,10.00604,48.390606,Neu-Ulm,Germany
u1m1uffG,4.810868,52.698658,Noord-Scharwoude,Netherlands
gZ92Tmoh,4.9180655,51.591045,Rijen,Netherlands
vTSfNOoj,178.51302,-18.071959,Nasinu,Fiji
LEijvq_y,25.974443,-27.216667,Wolmaransstad,South Africa
6-4xYF-c,-2.351248,51.638023,Wotton-under-Edge,United Kingdom
xwuBJL7D,106.65271,-6.2023935,Tangerang,Indonesia
u5tU_Fyr,11.005173,45.762566,Ala,Italy
XNxCtolA,6.946222,52.991985,Stadskanaal,Netherlands
thwPCCFm,22.158302,48.987656,Snina,Slovakia
x1XbKlkx,13.489698,37.625465,Santo Stefano Quisquina,Italy
ILeUtwqP,22.71171,48.449306,Mukacheve,Ukraine
DCeEpTIu,35.928616,31.94569,Amman,Jordan
j57cf1wT,-43.848557,-19.993048,Nova Lima MG,Brazil
48Gido9y,107.928375,-6.8385677,Sumedang,Indonesia
reizjW1R,-74.225075,40.43007,Aberdeen Township NJ,United States
6SNpBnV0,6.5642285,52.992752,Assen,Netherlands
Xhd3cebL,-98.20226,32.220695,Stephenville TX,United States
I79Z9yHk,6.6460767,52.656456,De Krim,Netherlands
5CaOmr8x,-84.890236,39.828938,Richmond IN,United States
wBVXWwQ7,4.6584764,52.074284,Boskoop,Netherlands
rYqfZW3E,-80.17893,26.251749,Coconut Creek FL,United States
BVxr_kVL,-67.54974,-33.45928,La Paz,Argentina
KICQnDd3,-54.86653,-29.191462,Santiago RS,Brazil
Uu5LPldz,10.280862,47.516117,Sonthofen,Germany
4FxoY8AF,25.879137,45.033875,Băicoi,Romania
6nnnFUrs,-121.31531,44.058174,Bend OR,United States
5AsUt1ta,-54.330746,-34.480976,Rocha,Uruguay
CyQitU2N,-46.588516,-23.317957,Mairiporã SP,Brazil
whp8X6sO,5.8496685,61.45358,Førde,Norway
TiYXLExH,21.261074,48.716385,Košice,Slovakia
dhPSpqCe,8.418573,45.32023,Vercelli,Italy
Fw8brBil,27.502617,-11.687603,Lubumbashi,Democratic Republic of the Congo
PRk1CbFT,-92.2671,34.769535,North Little Rock AR,United States
izlsIDDu,-1.736793,49.674442,La Hague,France
WcCTv7PW,-80.77787,33.664875,Saint Matthews SC,United States
BjEyIOG4,-74.73702,5.2039695,Honda,Colombia
u8nBzxsR,7.5353627,45.005726,Orbassano,Italy
nK9eiTVR,-79.33702,43.856102,Markham,Canada
QWAZM2N7,-88.42814,42.16808,Huntley IL,United States
kSxtRpbB,-2.8447523,43.231377,Galdakao,Spain
3BzKA64m,-89.724014,43.286934,Prairie du Sac WI,United States
p3j12Kp1,17.583323,48.37091,Trnava,Slovakia
YJPr46ck,-49.950512,-22.2176,Marília SP,Brazil
E1ZUqlnk,14.826601,46.05923,Litija,Slovenia
70BZIzje,-70.76406,-33.442112,Pudahuel,Chile
zfxHnroS,-46.543602,-23.674223,Santo André SP,Brazil
Gv3rn5Lc,22.50584,40.28056,Katerini,Greece
2dbKDhvQ,12.146853,48.544193,Landshut,Germany
GiC5IHRG,-3.867629,40.32321,Móstoles,Spain
QfoEidod,-0.57918,44.837788,Bordeaux,France
qyYTiWDQ,10.571936,49.300426,Ansbach,Germany
SUyMhNhV,15.14448,37.55572,Aci Castello,Italy
qLvrgMrR,9.406548,45.698364,Merate,Italy
Shohf54O,10.25131,43.865726,Viareggio,Italy
R8One3FR,-76.14742,43.048122,Syracuse NY,United States
QLM8c98e,-81.644516,28.802492,Mount Dora FL,United States
6kOTlP0W,10.89779,48.370544,Augsburg,Germany
KbzMYDIW,-73.68467,5.144814,Chocontá,Colombia
aePNZTiq,2.0910378,41.377254,Esplugues de Llobregat,Spain
UwjXclok,-78.886696,33.68906,Myrtle Beach SC,United States
DMZrdK0W,21.450872,43.74828,Pojate,Serbia
CG31Lpqf,21.990673,40.377804,Agios Charalampos,Greece
Tq085IGX,153.05,-30.383333,Bonville,Australia
IGdODLmB,-13.492963,28.998114,Costa Teguise,Spain
vKytir9x,-48.561253,-1.2621114,Cotijuba PA,Brazil
Xvs35SNG,2.359153,41.494663,Premià de Mar,Spain
FKQGr46s,-5.546982,54.381737,Portaferry,United Kingdom
lBCM7MxE,12.738432,43.963318,Cattolica,Italy
KFlF1D0W,5.9877715,51.19132,Roermond,Netherlands
Xv3zQx2R,175.05188,-39.93279,Whanganui,New Zealand
x6qm9VVr,18.869982,47.818687,Szob,Hungary
nUwOc6gh,-90.81291,43.944134,Sparta WI,United States
tCwzo3gg,16.64698,46.36739,Donji Kraljevec,Croatia
7XrtL1ry,25.077436,46.59908,Sovata,Romania
63rC1Ky2,39.59812,52.612198,Lipetsk,Russia
f0h5M0YM,-123.90593,49.513966,Halfmoon Bay,Canada
EUSOvQ9s,12.737801,42.74049,Spoleto,Italy
SAan1zcw,23.8,38.05,Marousi,Greece
nehLHZ1D,-80.47715,43.41292,Kitchener,Canada
sps5K3-x,18.245033,39.914455,Acquarica del Capo,Italy
zOG8e0qe,-122.44429,47.252876,Tacoma WA,United States
KWz7chFT,-88.24921,35.224804,Savannah TN,United States
VnEgKRBi,6.9969325,49.240158,Saarbrücken,Germany
IOuVyEfi,173.9614,-41.527996,Blenheim,New Zealand
YWCybq2l,-73.111244,44.490505,Essex VT,United States
FC2CDFhz,12.0974,41.9967,Cerveteri,Italy
h8ureCic,10.14809,53.82529,Oering,Germany
lJU0eCcN,-117.228645,33.78252,Perris CA,United States
2onl4oUW,-50.45368,-21.202854,Araçatuba SP,Brazil
DAEJT93K,-94.20882,36.372852,Bentonville AR,United States
goDX9IYI,-0.39032,51.65649,Watford,United Kingdom
N4zk5nAZ,-89.085945,44.358036,Waupaca WI,United States
Euaj2l2s,-79.21127,-4.0078907,Loja,Ecuador
WFbwrQqe,21.268717,40.519268,Kastoria,Greece
lp5RsxZY,15.519035,46.228703,Šmarje pri Jelšah,Slovenia
cOEdUpbH,41.5288,46.476917,Salsk,Russia
8sQBV920,171.25497,-44.396973,Timaru,New Zealand
oO4a1nEd,2.6288524,6.496857,Porto Novo,Benin
PcWcVuJo,-119.7674,39.1638,Carson City NV,United States
QX1le2Bu,-90.37124,40.947815,Galesburg IL,United States
4XPDXM3Y,8.651193,49.872826,Darmstadt,Germany
w8mmtjSo,-3.0164237,53.758728,Saint Anne's on the Sea,United Kingdom
A8IyOArN,-84.483864,42.73698,East Lansing MI,United States
qWJWLsE4,13.081631,37.508514,Sciacca,Italy
g0MrZGl6,10.402875,53.611153,Trittau,Germany
tnwp766d,-16.218176,28.560595,Taganana,Spain
IWWxtqa6,-91.441055,14.919775,San Cristóbal Totonicapán,Guatemala
bWUAUbro,-5.465554,37.93325,Las Navas de la Concepción,Spain
HKjzYHQT,-81.79481,26.142036,Naples FL,United States
BqJzlBqM,-4.129263,53.22739,Bangor,United Kingdom
2bcFDOHF,-35.271317,-5.9115543,Parnamirim RN,Brazil
DheEiq7O,-85.30968,35.04563,Chattanooga TN,United States
T0BD0YyM,-66.16128,18.17579,Cidra,Puerto Rico
RthjPASR,174.57448,-36.12619,Mangawhai,New Zealand
MdSVixYc,9.256917,45.064266,Broni,Italy
Y8k_Q8LE,-122.205444,47.760113,Bothell WA,United States
C1JWADKb,-85.39049,31.22323,Dothan AL,United States
TPpy5kpR,-7.363332,53.98972,Cavan,Ireland
3sHSObXT,-123.11441,45.617798,Banks OR,United States
EEI2ACQO,-51.933056,-23.421,Maringá PR,Brazil
iAZKieyH,-94.9027,29.383844,Texas City TX,United States
NLpK8AHO,-2.5435972,49.482292,Saint Sampson,Bailiwick of Guernsey
6ArbtXmE,-75.347046,39.967934,Broomall PA,United States
4UH4XQK0,100.00241,7.6146913,Khok Cha-ngai,Thailand
DJ6aXtgF,-73.04439,-36.820137,Concepción,Chile
DzDUFTNr,120.896965,14.47913,Cavite City,Philippines
QaI7Xery,-123.101845,48.079536,Sequim WA,United States
2hSBzjBz,-58.155125,6.801279,Georgetown,Guyana
9fGZiDPj,9.012044,44.99166,Voghera,Italy
a7yCMzPu,-107.67145,38.02277,Ouray CO,United States
Qfo7rAe1,9.3002405,47.54497,Amriswil,Switzerland
rlwVHISI,-99.1975,38.520878,Bison KS,United States
P7geyzEX,9.651249,48.705437,Göppingen,Germany
qUCvyz6e,21.104855,45.23714,Plandište,Serbia
YIIvL__8,-89.240555,13.673056,Antiguo Cuscatlán,El Salvador
LPfLtEkZ,17.222538,40.9949,Polignano a Mare,Italy
9FDCOl8h,37.443947,55.894054,Khimki,Russia
WCiSr8Oz,-39.26171,-12.969876,Santo Antônio de Jesus BA,Brazil
gDsn37VK,1.351255,51.961727,Felixstowe,United Kingdom
